Date Time;T_ex;G_h;En_Est;En_Ovest;En_PV_Est;En_PV_Ovest;G_est;G_ovest;P_est;P_ovest
2013-07-11 17:45:00.000;31,5;344;20,03333333;86,81666667;0,22;1,12;80,13333333;347,2666667;0;0
2013-07-11 18:00:00.000;31,9;431,1;20,06666667;135,1833333;0,22;1,62;80,26666667;540,7333333;0;0
2013-07-11 18:15:00.000;31,7;406,1;21,45;143,9833333;0,24;1,8;85,8;575,9333333;0;0
2013-07-11 18:30:00.000;31,5;408,8;22,03333333;143,6666667;0,23;1,81;88,13333333;574,6666667;0;0
2013-07-11 18:45:00.000;31,5;286,2;20,3;112,9833333;0,23;1,48;81,2;451,9333333;0;0
2013-07-11 19:00:00.000;31,2;175,2;15,7;79,51666667;0,16;1,03;62,8;318,0666667;0;0
2013-07-11 19:15:00.000;31,3;111,3;13,51666667;32,46666667;0,14;0,4;54,06666667;129,8666667;0;0
2013-07-11 19:30:00.000;30,8;84,7;10,16666667;22,16666667;0,09;0,27;40,66666667;88,66666667;0;0
2013-07-11 19:45:00.000;30,9;36,9;5,816666667;8,633333333;0,04;0,09;23,26666667;34,53333333;0;0
2013-07-11 20:00:00.000;30,7;28,3;4,25;7,4;0;0,07;17;29,6;0;0
2013-07-11 20:15:00.000;30,5;34,8;4,883333333;10,65;0,02;0,11;19,53333333;42,6;0;0
2013-07-11 20:30:00.000;30,4;38,8;5,616666667;11,18333333;0,02;0,12;22,46666667;44,73333333;0;0
2013-07-11 20:45:00.000;30,1;28,5;4,483333333;7,783333333;0;0,08;17,93333333;31,13333333;0;0
2013-07-11 21:00:00.000;30;15,8;2,733333333;4,533333333;0;0,02;10,93333333;18,13333333;0;0
2013-07-11 21:15:00.000;29,6;6,4;1,333333333;2,183333333;0;0;5,333333333;8,733333333;0;0
2013-07-11 21:30:00.000;29,4;0,7;0,45;0,766666667;0;0;1,8;3,066666667;0;0
2013-07-11 21:45:00.000;29;0;0;0,083333333;0;0;0;0,333333333;0;0
2013-07-11 22:00:00.000;28,7;0;0,25;0,166666667;0;0;1;0,666666667;0;0
2013-07-11 22:15:00.000;28,4;0;0,25;0,25;0;0;1;1;0;0
2013-07-11 22:30:00.000;28,2;0;0,25;0,25;0;0;1;1;0;0
2013-07-11 22:45:00.000;27,9;0;0,25;0,25;0;0;1;1;0;0
2013-07-11 23:00:00.000;27,6;0;0,25;0,25;0;0;1;1;0;0
2013-07-11 23:15:00.000;27,4;0;0,25;0,25;0;0;1;1;0;0
2013-07-11 23:30:00.000;27,1;0;0,25;0,25;0;0;1;1;0;0
2013-07-11 23:45:00.000;26,8;0;0,25;0,25;0;0;1;1;0;0
2013-07-12 00:00:00.000;26,7;0;0,25;0,25;0;0;1;1;0;0
2013-07-12 00:15:00.000;26,6;0;0,25;0,25;0;0;1;1;0;0
2013-07-12 00:30:00.000;26,5;0;0,25;0,25;0;0;1;1;0;0
2013-07-12 00:45:00.000;26,2;0;0,25;0,25;0;0;1;1;0;0
2013-07-12 01:00:00.000;26;0;0,25;0,25;0;0;1;1;0;0
2013-07-12 01:15:00.000;25,7;0;0,25;0,25;0;0;1;1;0;0
2013-07-12 01:30:00.000;25,6;0;0,25;0,25;0;0;1;1;0;0
2013-07-12 01:45:00.000;25,4;0;0,25;0,25;0;0;1;1;0;0
2013-07-12 02:00:00.000;25,2;0;0,25;0,25;0;0;1;1;0;0
2013-07-12 02:15:00.000;24,9;0;0,25;0,25;0;0;1;1;0;0
2013-07-12 02:30:00.000;24,9;0;0,25;0,25;0;0;1;1;0;0
2013-07-12 02:45:00.000;24,7;0;0,25;0,25;0;0;1;1;0;0
2013-07-12 03:00:00.000;24,4;0;0,25;0,25;0;0;1;1;0;0
2013-07-12 03:15:00.000;24,2;0;0,25;0,25;0;0;1;1;0;0
2013-07-12 03:30:00.000;23,9;0;0,25;0,25;0;0;1;1;0;0
2013-07-12 03:45:00.000;23,8;0;0,25;0,25;0;0;1;1;0;0
2013-07-12 04:00:00.000;23,7;0;0,25;0,25;0;0;1;1;0;0
2013-07-12 04:15:00.000;23,5;0;0,25;0,25;0;0;1;1;0;0
2013-07-12 04:30:00.000;23,5;0;0,25;0,25;0;0;1;1;0;0
2013-07-12 04:45:00.000;23,4;0;0,25;0,25;0;0;1;1;0;0
2013-07-12 05:00:00.000;23,3;0;0,25;0,25;0;0;1;1;0;0
2013-07-12 05:15:00.000;23,1;0;0,25;0,25;0;0;1;1;0;0
2013-07-12 05:30:00.000;22,8;0;0,116666667;0,1;0;0;0,466666667;0,4;0;0
2013-07-12 05:45:00.000;22,4;0;0;0,066666667;0;0;0;0,266666667;0;0
2013-07-12 06:00:00.000;22;0,7;0,4;0,383333333;0;0;1,6;1,533333333;0;0
2013-07-12 06:15:00.000;21,8;5,8;1,55;1,733333333;0;0;6,2;6,933333333;0;0
2013-07-12 06:30:00.000;21,5;15;3,25;3,916666667;0,01;0,01;13;15,66666667;0;0
2013-07-12 06:45:00.000;21;17,3;4,733333333;4,633333333;0;0;18,93333333;18,53333333;0;0
2013-07-12 07:00:00.000;21;20,2;4,366666667;5,1;0,02;0,04;17,46666667;20,4;0;0
2013-07-12 07:15:00.000;20,9;17;3,983333333;4,083333333;0;0,01;15,93333333;16,33333333;0;0
2013-07-12 07:30:00.000;20,9;17,1;4,45;4,4;0,01;0,01;17,8;17,6;0;0
2013-07-12 07:45:00.000;20,7;14,3;2,95;2,65;0;0,01;11,8;10,6;0;0
2013-07-12 08:00:00.000;20,1;9,9;2,033333333;1,683333333;0;0;8,133333333;6,733333333;0;0
2013-07-12 08:15:00.000;20,2;16,6;3,333333333;3,383333333;0;0,01;13,33333333;13,53333333;0;0
2013-07-12 08:30:00.000;20,3;52,7;10,58333333;10,83333333;0,09;0,11;42,33333333;43,33333333;0;0
2013-07-12 08:45:00.000;20,4;96,8;18,9;20,23333333;0,21;0,28;75,6;80,93333333;0;0
2013-07-12 09:00:00.000;20,6;153,3;36,45;29;0,4;0,42;145,8;116;0;0
2013-07-12 09:15:00.000;21;193,3;45,46666667;34;0,52;0,52;181,8666667;136;0;0
2013-07-12 09:30:00.000;21,1;156;29,38333333;31,8;0,33;0,47;117,5333333;127,2;0;0
2013-07-12 09:45:00.000;21,1;127,4;26,25;26,95;0,28;0,38;105;107,8;0;0
2013-07-12 10:00:00.000;21,5;233,6;57,5;37,15;0,63;0,56;230;148,6;0;0
2013-07-12 10:15:00.000;21,8;316,4;75,05;46,05;0,83;0,71;300,2;184,2;0;0
2013-07-12 10:30:00.000;21,9;322,1;87,53333333;48,06666667;0,94;0,73;350,1333333;192,2666667;0;0
2013-07-12 10:45:00.000;22;382,4;101,35;59,8;1,12;0,9;405,4;239,2;0;0
2013-07-12 11:00:00.000;22,5;425,5;96,01666667;62,61666667;1,08;0,94;384,0666667;250,4666667;0;0
2013-07-12 11:15:00.000;23,1;393,1;94,85;62,63333333;1,04;0,95;379,4;250,5333333;0;0
2013-07-12 11:30:00.000;23,4;399,8;93,53333333;68,75;1,05;1,03;374,1333333;275;0;0
2013-07-12 11:45:00.000;24;473,8;121,7833333;72,85;1,31;1,14;487,1333333;291,4;0;0
2013-07-12 12:00:00.000;24,6;533,7;158,2833333;73,01666667;1,66;1,21;633,1333333;292,0666667;0;0
2013-07-12 12:15:00.000;24,9;748;206,7166667;81,11666667;2,13;1,54;826,8666667;324,4666667;0;0
2013-07-12 12:30:00.000;25,4;766,2;210,3666667;84,06666667;2,17;1,58;841,4666667;336,2666667;0;0
2013-07-12 12:45:00.000;25,7;608,4;178,2166667;79,36666667;1,86;1,39;712,8666667;317,4666667;0;0
2013-07-12 13:00:00.000;25,9;856,4;212,5833333;103,2333333;2,24;1,8;850,3333333;412,9333333;0;0
2013-07-12 13:15:00.000;26,1;847,8;199,1833333;116,0333333;2,13;1,85;796,7333333;464,1333333;0;0
2013-07-12 13:30:00.000;26,9;850;190,4166667;130,2166667;2,06;1,93;761,6666667;520,8666667;0;0
2013-07-12 13:45:00.000;27,1;687,8;160,3333333;131,5166667;1,8;1,85;641,3333333;526,0666667;0;0
2013-07-12 14:00:00.000;27,5;811,7;149,7833333;136,5833333;1,69;1,83;599,1333333;546,3333333;0;0
2013-07-12 14:15:00.000;27,3;760,4;146,0833333;144,6;1,64;1,88;584,3333333;578,4;0;0
2013-07-12 14:30:00.000;27,3;754;143,3833333;163,6166667;1,65;2,11;573,5333333;654,4666667;0;0
2013-07-12 14:45:00.000;27,6;654,8;112,5666667;122,7666667;1,28;1,65;450,2666667;491,0666667;0;0
2013-07-12 15:00:00.000;27,9;351,4;64,48333333;61,01666667;0,72;0,84;257,9333333;244,0666667;0;0
2013-07-12 15:15:00.000;27,4;249,8;50,48333333;47,53333333;0,55;0,65;201,9333333;190,1333333;0;0
2013-07-12 15:30:00.000;27,3;354,2;67,73333333;72,66666667;0,74;0,92;270,9333333;290,6666667;0;0
2013-07-12 15:45:00.000;27,8;318,2;63,13333333;86,41666667;0,73;1,22;252,5333333;345,6666667;0;0
2013-07-12 16:00:00.000;27,8;341,8;66,46666667;101,5666667;0,76;1,37;265,8666667;406,2666667;0;0
2013-07-12 16:15:00.000;27,8;341,1;62,03333333;97,9;0,72;1,32;248,1333333;391,6;0;0
2013-07-12 16:30:00.000;28,4;563,6;74,75;138,5166667;0,88;1,84;299;554,0666667;0;0
2013-07-12 16:45:00.000;28,5;610,8;72,28333333;142,0333333;0,85;1,9;289,1333333;568,1333333;0;0
2013-07-12 17:00:00.000;28,4;384,6;56,28333333;115,5833333;0,62;1,47;225,1333333;462,3333333;0;0
2013-07-12 17:15:00.000;27,9;191;35,8;44,76666667;0,39;0,6;143,2;179,0666667;0;0
2013-07-12 17:30:00.000;28;208,1;33,96666667;48,06666667;0,39;0,65;135,8666667;192,2666667;0;0
2013-07-12 17:45:00.000;27,8;169,9;28,4;40,01666667;0,32;0,54;113,6;160,0666667;0;0
2013-07-12 18:00:00.000;28,2;171,6;26,51666667;44,68333333;0,29;0,6;106,0666667;178,7333333;0;0
2013-07-12 18:15:00.000;29;331,2;30,35;112,2833333;0,37;1,46;121,4;449,1333333;0;0
2013-07-12 18:30:00.000;28,7;317,3;28,6;112,6;0,35;1,52;114,4;450,4;0;0
2013-07-12 18:45:00.000;28,9;310,5;27;100,85;0,32;1,34;108;403,4;0;0
2013-07-12 19:00:00.000;29,1;253,7;24,63333333;76,96666667;0,29;1,04;98,53333333;307,8666667;0;0
2013-07-12 19:15:00.000;28,7;188,9;19,18333333;61,26666667;0,21;0,79;76,73333333;245,0666667;0;0
2013-07-12 19:30:00.000;28,7;186;17,98333333;55,26666667;0,21;0,73;71,93333333;221,0666667;0;0
2013-07-12 19:45:00.000;28,4;123,4;13,61666667;30,88333333;0,14;0,4;54,46666667;123,5333333;0;0
2013-07-12 20:00:00.000;28,3;72,6;10,78333333;18,45;0,11;0,23;43,13333333;73,8;0;0
2013-07-12 20:15:00.000;27,9;65,5;9,233333333;17,86666667;0,08;0,21;36,93333333;71,46666667;0;0
2013-07-12 20:30:00.000;27,7;51,1;6,683333333;11,3;0,04;0,12;26,73333333;45,2;0;0
2013-07-12 20:45:00.000;27,6;29,6;4,166666667;7,35;0,01;0,06;16,66666667;29,4;0;0
2013-07-12 21:00:00.000;27,5;13,5;2,266666667;3,45;0;0,01;9,066666667;13,8;0;0
2013-07-12 21:15:00.000;27,5;4;0,916666667;1,233333333;0;0;3,666666667;4,933333333;0;0
2013-07-12 21:30:00.000;27,2;0,3;0,233333333;0,35;0;0;0,933333333;1,4;0;0
2013-07-12 21:45:00.000;27,1;0;0,033333333;0,033333333;0;0;0,133333333;0,133333333;0;0
2013-07-12 22:00:00.000;27;0;0,25;0,233333333;0;0;1;0,933333333;0;0
2013-07-12 22:15:00.000;26,9;0;0,25;0,25;0;0;1;1;0;0
2013-07-12 22:30:00.000;26,7;0;0,25;0,25;0;0;1;1;0;0
2013-07-12 22:45:00.000;26,4;0;0,25;0,25;0;0;1;1;0;0
2013-07-12 23:00:00.000;26,4;0;0,25;0,25;0;0;1;1;0;0
2013-07-12 23:15:00.000;26,3;0;0,25;0,25;0;0;1;1;0;0
2013-07-12 23:30:00.000;26;0;0,25;0,25;0;0;1;1;0;0
2013-07-12 23:45:00.000;25,8;0;0,25;0,25;0;0;1;1;0;0
2013-07-13 00:00:00.000;25,5;0;0,25;0,25;0;0;1;1;0;0
2013-07-13 00:15:00.000;25,2;0;0,25;0,25;0;0;1;1;0;0
2013-07-13 00:30:00.000;25;0;0,25;0,25;0;0;1;1;0;0
2013-07-13 00:45:00.000;25;0;0,25;0,25;0;0;1;1;0;0
2013-07-13 01:00:00.000;24,8;0;0,25;0,25;0;0;1;1;0;0
2013-07-13 01:15:00.000;24,6;0;0,25;0,25;0;0;1;1;0;0
2013-07-13 01:30:00.000;24,5;0;0,25;0,25;0;0;1;1;0;0
2013-07-13 01:45:00.000;24,5;0;0,25;0,25;0;0;1;1;0;0
2013-07-13 02:00:00.000;24,5;0;0,25;0,25;0;0;1;1;0;0
2013-07-13 02:15:00.000;24,5;0;0,25;0,25;0;0;1;1;0;0
2013-07-13 02:30:00.000;24,5;0;0,25;0,25;0;0;1;1;0;0
2013-07-13 02:45:00.000;24,3;0;0,25;0,25;0;0;1;1;0;0
2013-07-13 03:00:00.000;24,3;0;0,25;0,25;0;0;1;1;0;0
2013-07-13 03:15:00.000;24,2;0;0,25;0,25;0;0;1;1;0;0
2013-07-13 03:30:00.000;24;0;0,25;0,25;0;0;1;1;0;0
2013-07-13 03:45:00.000;23,8;0;0,25;0,25;0;0;1;1;0;0
2013-07-13 04:00:00.000;23,7;0;0,25;0,25;0;0;1;1;0;0
2013-07-13 04:15:00.000;23,6;0;0,25;0,25;0;0;1;1;0;0
2013-07-13 04:30:00.000;23,6;0;0,25;0,25;0;0;1;1;0;0
2013-07-13 04:45:00.000;23,7;0;0,25;0,25;0;0;1;1;0;0
2013-07-13 05:00:00.000;23,7;0;0,25;0,25;0;0;1;1;0;0
2013-07-13 05:15:00.000;23,6;0;0,25;0,25;0;0;1;1;0;0
2013-07-13 05:30:00.000;23,5;0;0,183333333;0,15;0;0;0,733333333;0,6;0;0
2013-07-13 05:45:00.000;23,5;0;0;0,083333333;0;0;0;0,333333333;0;0
2013-07-13 06:00:00.000;23,3;0,3;0,316666667;0,35;0;0;1,266666667;1,4;0;0
2013-07-13 06:15:00.000;23,2;3;0,866666667;1,016666667;0;0;3,466666667;4,066666667;0;0
2013-07-13 06:30:00.000;22,9;8;2;2,05;0;0;8;8,2;0;0
2013-07-13 06:45:00.000;22,6;15;3,65;3,45;0;0;14,6;13,8;0;0
2013-07-13 07:00:00.000;22,6;28;7,1;5,733333333;0,04;0,04;28,4;22,93333333;0;0
2013-07-13 07:15:00.000;22,6;50,8;13,61666667;9,35;0,13;0,11;54,46666667;37,4;0;0
2013-07-13 07:30:00.000;22,8;85,2;28,75;12,7;0,29;0,17;115;50,8;0;0
2013-07-13 07:45:00.000;23;137,5;45,16666667;15,76666667;0,48;0,22;180,6666667;63,06666667;0;0
2013-07-13 08:00:00.000;23;149,9;44,38333333;18,31666667;0,48;0,28;177,5333333;73,26666667;0;0
2013-07-13 08:15:00.000;22,9;174,9;50,1;24,55;0,55;0,38;200,4;98,2;0;0
2013-07-13 08:30:00.000;22,9;137,7;32,73333333;24,51666667;0,37;0,37;130,9333333;98,06666667;0;0
2013-07-13 08:45:00.000;23,1;168,5;46,41666667;29,38333333;0,51;0,45;185,6666667;117,5333333;0;0
2013-07-13 09:00:00.000;23,7;249;75,65;30,18333333;0,81;0,48;302,6;120,7333333;0;0
2013-07-13 09:15:00.000;23,7;354,7;116,5833333;36,3;1,25;0,58;466,3333333;145,2;0;0
2013-07-13 09:30:00.000;24;317,6;82;43,05;0,92;0,69;328;172,2;0;0
2013-07-13 09:45:00.000;24,4;443,5;144,9833333;42,51666667;1,52;0,67;579,9333333;170,0666667;0;0
2013-07-13 10:00:00.000;25;451,5;130,2666667;44,76666667;1,38;0,65;521,0666667;179,0666667;0;0
2013-07-13 10:15:00.000;25;536;155,8666667;60,98333333;1,66;0,92;623,4666667;243,9333333;0;0
2013-07-13 10:30:00.000;24,9;376,7;109,6333333;56,53333333;1,18;0,87;438,5333333;226,1333333;0;0
2013-07-13 10:45:00.000;25,3;604,4;148,95;69,38333333;1,61;1,04;595,8;277,5333333;0;0
2013-07-13 11:00:00.000;25,4;490,6;137,3;66,8;1,49;1,04;549,2;267,2;0;0
2013-07-13 11:15:00.000;25,1;322,3;72,4;55,26666667;0,83;0,88;289,6;221,0666667;0;0
2013-07-13 11:30:00.000;25;459,5;115,25;68,18333333;1,21;1,04;461;272,7333333;0;0
2013-07-13 11:45:00.000;26;610;158,1833333;72,38333333;1,75;1,18;632,7333333;289,5333333;0;0
2013-07-13 12:00:00.000;25,9;423,3;99,05;47,9;1,03;0,79;396,2;191,6;0;0
2013-07-13 12:15:00.000;26,6;769;193,7666667;74,26666667;2,09;1,59;775,0666667;297,0666667;0;0
2013-07-13 12:30:00.000;26,9;654,9;153,9166667;71,28333333;1,58;1,35;615,6666667;285,1333333;0;0
2013-07-13 12:45:00.000;27,2;769,6;185,9833333;90,2;2;1,79;743,9333333;360,8;0;0
2013-07-13 13:00:00.000;27,6;468,8;136,5166667;78,6;1,49;1,43;546,0666667;314,4;0;0
2013-07-13 13:15:00.000;27,9;665,9;141,3666667;97;1,58;1,62;565,4666667;388;0;0
2013-07-13 13:30:00.000;28,4;772,6;172,4833333;124,0666667;1,98;2,07;689,9333333;496,2666667;0;0
2013-07-13 13:45:00.000;28,6;431,9;88,16666667;79,15;1,07;1,23;352,6666667;316,6;0;0
2013-07-13 14:00:00.000;28,8;317,7;74,83333333;73,43333333;0,87;1,05;299,3333333;293,7333333;0;0
2013-07-13 14:15:00.000;28,5;226,1;44,31666667;46,46666667;0,5;0,64;177,2666667;185,8666667;0;0
2013-07-13 14:30:00.000;28,3;168,6;34,78333333;33,43333333;0,39;0,47;139,1333333;133,7333333;0;0
2013-07-13 14:45:00.000;28,4;212,7;45,08333333;43,21666667;0,49;0,56;180,3333333;172,8666667;0;0
2013-07-13 15:00:00.000;28,5;373;61,53333333;61,81666667;0,74;0,88;246,1333333;247,2666667;0;0
2013-07-13 15:15:00.000;29,2;264,4;50,51666667;51,41666667;0,62;0,77;202,0666667;205,6666667;0;0
2013-07-13 15:30:00.000;29,2;388,3;64,66666667;84,56666667;0,8;1,14;258,6666667;338,2666667;0;0
2013-07-13 15:45:00.000;29,3;616,3;101,8666667;161,7;1,35;2,13;407,4666667;646,8;0;0
2013-07-13 16:00:00.000;29,5;630,1;95,11666667;178,6166667;1,35;2,35;380,4666667;714,4666667;0;0
2013-07-13 16:15:00.000;30,3;713,4;90,6;185,0833333;1,29;2,38;362,4;740,3333333;0;0
2013-07-13 16:30:00.000;30,8;676,2;81,08333333;173,7666667;1,14;2,22;324,3333333;695,0666667;0;0
2013-07-13 16:45:00.000;30,5;396,4;44,06666667;73,96666667;0,56;0,99;176,2666667;295,8666667;0;0
2013-07-13 17:00:00.000;30;198,6;33,53333333;41,7;0,38;0,54;134,1333333;166,8;0;0
2013-07-13 17:15:00.000;29,9;183,7;31,6;35,08333333;0,36;0,46;126,4;140,3333333;0;0
2013-07-13 17:30:00.000;29,5;143,1;28,25;34,66666667;0,33;0,47;113;138,6666667;0;0
2013-07-13 17:45:00.000;29,1;235,1;34,23333333;74,31666667;0,42;1;136,9333333;297,2666667;0;0
2013-07-13 18:00:00.000;29,1;328;34,06666667;81,2;0,44;1,07;136,2666667;324,8;0;0
2013-07-13 18:15:00.000;28,9;161,1;24,2;31,65;0,27;0,42;96,8;126,6;0;0
2013-07-13 18:30:00.000;28,9;126,8;21,55;30,01666667;0,26;0,41;86,2;120,0666667;0;0
2013-07-13 18:45:00.000;28,9;83,2;15,83333333;19,1;0,16;0,26;63,33333333;76,4;0;0
2013-07-13 19:00:00.000;28,7;55,2;11,1;13,63333333;0,11;0,17;44,4;54,53333333;0;0
2013-07-13 19:15:00.000;28,4;38,9;6,966666667;10,05;0,04;0,11;27,86666667;40,2;0;0
2013-07-13 19:30:00.000;27,1;29,9;6,333333333;7,15;0,03;0,07;25,33333333;28,6;0;0
2013-07-13 19:45:00.000;25,6;30,7;6,283333333;5,316666667;0,03;0,03;25,13333333;21,26666667;0;0
2013-07-13 20:00:00.000;23,6;13,9;2,883333333;3,016666667;0;0;11,53333333;12,06666667;0;0
2013-07-13 20:15:00.000;21,9;18,1;3,05;4,116666667;0;0,01;12,2;16,46666667;0;0
2013-07-13 20:30:00.000;20,2;15,1;3,366666667;4,4;0,01;0,01;13,46666667;17,6;0;0
2013-07-13 20:45:00.000;21,3;23,6;5,1;5,383333333;0,01;0,04;20,4;21,53333333;0;0
2013-07-13 21:00:00.000;23;22,1;3,3;3,4;0;0;13,2;13,6;0;0
2013-07-13 21:15:00.000;23,6;9;1,533333333;1,383333333;0;0;6,133333333;5,533333333;0;0
2013-07-13 21:30:00.000;23,6;1,6;0,25;0,266666667;0;0;1;1,066666667;0;0
2013-07-13 21:45:00.000;23;0;0,083333333;0,016666667;0;0;0,333333333;0,066666667;0;0
2013-07-13 22:00:00.000;22,5;0;0,25;0,25;0;0;1;1;0;0
2013-07-13 22:15:00.000;22,8;0;0,25;0,25;0;0;1;1;0;0
2013-07-13 22:30:00.000;23;0;0,25;0,25;0;0;1;1;0;0
2013-07-13 22:45:00.000;23;0;0,25;0,25;0;0;1;1;0;0
2013-07-13 23:00:00.000;22,9;0,1;0,25;0,25;0;0;1;1;0;0
2013-07-13 23:15:00.000;22,5;0,9;0,25;0,25;0;0;1;1;0;0
2013-07-13 23:30:00.000;21,8;1,2;0,25;0,25;0;0;1;1;0;0
2013-07-13 23:45:00.000;21,3;0,9;0,25;0,25;0;0;1;1;0;0
2013-07-14 00:00:00.000;21;0,2;0,25;0,25;0;0;1;1;0;0
2013-07-14 00:15:00.000;21;0,1;0,25;0,25;0;0;1;1;0;0
2013-07-14 00:30:00.000;21;0;0,25;0,25;0;0;1;1;0;0
2013-07-14 00:45:00.000;20,9;0;0,25;0,25;0;0;1;1;0;0
2013-07-14 01:00:00.000;20,7;0;0,25;0,25;0;0;1;1;0;0
2013-07-14 01:15:00.000;20,6;0;0,25;0,25;0;0;1;1;0;0
2013-07-14 01:30:00.000;20,7;0;0,25;0,25;0;0;1;1;0;0
2013-07-14 01:45:00.000;20,8;0;0,25;0,25;0;0;1;1;0;0
2013-07-14 02:00:00.000;21,1;0;0,25;0,25;0;0;1;1;0;0
2013-07-14 02:15:00.000;21,4;0;0,25;0,25;0;0;1;1;0;0
2013-07-14 02:30:00.000;21,5;0;0,25;0,25;0;0;1;1;0;0
2013-07-14 02:45:00.000;21;0;0,25;0,25;0;0;1;1;0;0
2013-07-14 03:00:00.000;20,9;0;0,25;0,25;0;0;1;1;0;0
2013-07-14 03:15:00.000;21,1;0;0,25;0,25;0;0;1;1;0;0
2013-07-14 03:30:00.000;21,1;0;0,25;0,25;0;0;1;1;0;0
2013-07-14 03:45:00.000;20,3;0,1;0,25;0,25;0;0;1;1;0;0
2013-07-14 04:00:00.000;20;0,1;0,25;0,25;0;0;1;1;0;0
2013-07-14 04:15:00.000;19,5;0;0,25;0,25;0;0;1;1;0;0
2013-07-14 04:30:00.000;19,7;0,1;0,25;0,25;0;0;1;1;0;0
2013-07-14 04:45:00.000;20;0;0,25;0,25;0;0;1;1;0;0
2013-07-14 05:00:00.000;19,8;0;0,25;0,25;0;0;1;1;0;0
2013-07-14 05:15:00.000;19,7;0;0,25;0,25;0;0;1;1;0;0
2013-07-14 05:30:00.000;19,7;0,1;0,1;0,116666667;0;0;0,4;0,466666667;0;0
2013-07-14 05:45:00.000;19,7;0,1;0,083333333;0,1;0;0;0,333333333;0,4;0;0
2013-07-14 06:00:00.000;19,8;1,6;0,733333333;0,566666667;0;0;2,933333333;2,266666667;0;0
2013-07-14 06:15:00.000;20;9,6;3,216666667;1,933333333;0;0;12,86666667;7,733333333;0;0
2013-07-14 06:30:00.000;20,1;23,6;7,9;3,766666667;0,04;0,01;31,6;15,06666667;0;0
2013-07-14 06:45:00.000;20,2;36,3;12,95;5,483333333;0,09;0,05;51,8;21,93333333;0;0
2013-07-14 07:00:00.000;20,4;49,1;18,08333333;7,25;0,14;0,08;72,33333333;29;0;0
2013-07-14 07:15:00.000;20,6;80,9;33,08333333;9,6;0,26;0,13;132,3333333;38,4;0;0
2013-07-14 07:30:00.000;21;123,2;51,93333333;12,73333333;0,44;0,17;207,7333333;50,93333333;0;0
2013-07-14 07:45:00.000;21,1;179,7;72,63333333;18,06666667;0,62;0,27;290,5333333;72,26666667;0;0
2013-07-14 08:00:00.000;21,5;201,3;83,11666667;16,48333333;0,71;0,26;332,4666667;65,93333333;0;0
2013-07-14 08:15:00.000;22;219,7;92,3;16,11666667;0,78;0,24;369,2;64,46666667;0;0
2013-07-14 08:30:00.000;22,4;257,2;106,35;17,31666667;0,91;0,26;425,4;69,26666667;0;0
2013-07-14 08:45:00.000;22,8;299,2;121,5833333;19;1,03;0,3;486,3333333;76;0;0
2013-07-14 09:00:00.000;23;341,6;135,4833333;20,7;1,16;0,32;541,9333333;82,8;0;0
2013-07-14 09:15:00.000;23,6;386,3;149,8333333;22,3;1,28;0,35;599,3333333;89,2;0;0
2013-07-14 09:30:00.000;23,8;429,6;161,4833333;25,08333333;1,38;0,38;645,9333333;100,3333333;0;0
2013-07-14 09:45:00.000;24,2;473,2;172,1666667;28,71666667;1,49;0,42;688,6666667;114,8666667;0;0
2013-07-14 10:00:00.000;24,7;510,2;179,7166667;39,73333333;1,56;0,45;718,8666667;158,9333333;0;0
2013-07-14 10:15:00.000;25,1;546,7;187,0833333;45,36666667;1,63;0,47;748,3333333;181,4666667;0;0
2013-07-14 10:30:00.000;25,4;584,5;193,65;40,25;1,7;0,51;774,6;161;0;0
2013-07-14 10:45:00.000;25,2;528,5;195,8333333;42,2;1,75;0,56;783,3333333;168,8;0;0
2013-07-14 11:00:00.000;25,2;601,7;194,8166667;56,16666667;1,72;0,61;779,2666667;224,6666667;0;0
2013-07-14 11:15:00.000;25,5;681,2;200,85;61,23333333;1,81;0,75;803,4;244,9333333;0;0
2013-07-14 11:30:00.000;25,8;528,1;179,8333333;59,38333333;1,67;0,97;719,3333333;237,5333333;0;0
2013-07-14 11:45:00.000;25,8;695;186,2666667;64,1;1,68;1,18;745,0666667;256,4;0;0
2013-07-14 12:00:00.000;25,9;761,6;211,05;74,83333333;1,99;1,51;844,2;299,3333333;0;0
2013-07-14 12:15:00.000;26,6;807,6;215,7;95,15;2,06;1,82;862,8;380,6;0;0
2013-07-14 12:30:00.000;27,2;817,7;220,7666667;116,4333333;2,12;2,01;883,0666667;465,7333333;0;0
2013-07-14 12:45:00.000;26,8;716,3;147,2166667;90,61666667;1,49;1,49;588,8666667;362,4666667;0;0
2013-07-14 13:00:00.000;27,3;865,8;210,3333333;132,6;2,11;2,18;841,3333333;530,4;0;0
2013-07-14 13:15:00.000;27,6;868,9;202,1666667;128,0333333;2,05;2,21;808,6666667;512,1333333;0;0
2013-07-14 13:30:00.000;27,9;786,9;173,1833333;116,4666667;1,78;2,03;692,7333333;465,8666667;0;0
2013-07-14 13:45:00.000;27,6;901,9;188,7;125,1666667;2,01;2,38;754,8;500,6666667;0;0
2013-07-14 14:00:00.000;28,2;819,8;180,4333333;124,7166667;1,96;2,4;721,7333333;498,8666667;0;0
2013-07-14 14:15:00.000;28,8;865,8;168,7666667;127,8833333;1,87;2,41;675,0666667;511,5333333;0;0
2013-07-14 14:30:00.000;29,2;872,9;160,2333333;131,9166667;1,83;2,45;640,9333333;527,6666667;0;0
